16, 162, 94, -85, 23, 21
16, 28, -80, 98, 20, 24
16, 132, 12, -126, 3, 31
16, 6, -18, 125, 4, 31
16, 110, -54, -114, 13, 28
16, 249, 21, 125, 5, 31
16, 102, -75, -102, 18, 25
16, 243, 39, 120, 9, 30
16, 108, -59, -112, 14, 28
16, 3, -9, 126, 2, 31
16, 110, -54, -114, 13, 28
16, 9, -27, 123, 6, 30
16, 107, -62, -110, 15, 27
16, 6, -18, 125, 4, 31
16, 126, -6, -126, 1, 31
16, 252, 12, 126, 3, 31
16, 112, -48, -117, 12, 29
16, 5, -15, 126, 3, 31
16, 116, -36, -121, 9, 30
16, 3, -9, 126, 2, 31
16, 113, -45, -118, 11, 29
16, 1, -3, 126, 0, 31
16, 107, -62, -110, 15, 27
16, 3, -9, 126, 2, 31
16, 109, -57, -113, 14, 28
16, 6, -18, 125, 4, 31
16, 116, -36, -121, 9, 30
16, 3, -9, 126, 2, 31
16, 116, -36, -121, 9, 30
16, 6, -18, 125, 4, 31
16, 123, -15, -126, 3, 31
16, 13, -39, 120, 9, 30
16, 122, -18, -125, 4, 31
16, 9, -27, 123, 6, 30
16, 124, -12, -126, 3, 31
16, 13, -39, 120, 9, 30
16, 127, -3, -126, 0, 31
16, 3, -9, 126, 2, 31
16, 101, -78, -100, 19, 25
16, 1, -3, 126, 0, 31
16, 90, -102, -75, 25, 18
16, 238, 54, 114, 13, 28
16, 104, -70, -105, 17, 26
16, 246, 30, 123, 7, 30
16, 113, -45, -118, 11, 29
16, 248, 24, 124, 6, 31
16, 112, -48, -117, 12, 29
16, 21, -62, 110, 15, 27
16, 127, -3, -126, 0, 31
16, 17, -51, 116, 12, 29
16, 149, 62, -110, 15, 27
16, 45, -113, 57, 28, 14
16, 181, 122, -33, 30, 8
16, 85, -110, -62, 27, 15
16, 224, 89, 89, 22, 22
16, 100, -80, -98, 20, 24
16, 14, -42, 119, 10, 29
16, 172, 112, -59, 28, 14
16, 63, -126, 3, 31, 0
16, 201, 123, 27, 30, 6
16, 98, -85, -94, 21, 23
16, 8, -24, 124, 6, 31
16, 148, 59, -112, 14, 28
16, 72, -124, -24, 31, 6
16, 213, 110, 62, 27, 15
16, 113, -45, -118, 11, 29
16, 31, -87, 91, 21, 22
16, 181, 122, -33, 30, 8
16, 74, -123, -30, 30, 7
16, 224, 89, 89, 22, 22
16, 109, -57, -113, 14, 28
16, 28, -80, 98, 20, 24
16, 169, 107, -67, 26, 16
16, 47, -116, 51, 29, 12
16, 186, 125, -18, 31, 4
16, 71, -125, -21, 31, 5
16, 206, 119, 42, 29, 10
16, 75, -122, -33, 30, 8
16, 205, 120, 39, 30, 9
16, 80, -117, -48, 29, 12
16, 193, 126, 3, 31, 0
16, 52, -121, 36, 30, 9
16, 173, 113, -57, 28, 14
16, 41, -107, 67, 26, 16
16, 151, 67, -107, 16, 26
16, 13, -39, 120, 9, 30
16, 109, -57, -113, 14, 28
16, 238, 54, 114, 13, 28
16, 83, -113, -57, 28, 14
16, 202, 123, 30, 30, 7
16, 45, -113, 57, 28, 14
16, 155, 78, -100, 19, 25
16, 15, -45, 118, 11, 29
16, 116, -36, -121, 9, 30
16, 241, 45, 118, 11, 29
16, 82, -114, -54, 28, 13
16, 202, 123, 30, 30, 7
16, 49, -118, 45, 29, 11
16, 166, 102, -75, 25, 18
16, 38, -102, 75, 25, 18
16, 127, -3, -126, 0, 31
16, 1, -3, 126, 0, 31
16, 96, -89, -89, 22, 22
16, 238, 54, 114, 13, 28
16, 107, -62, -110, 15, 27
16, 255, 3, 126, 0, 31
16, 108, -59, -112, 14, 28
16, 255, 3, 126, 0, 31
16, 113, -45, -118, 11, 29
16, 10, -30, 123, 7, 30
16, 130, 6, -126, 1, 31
16, 251, 15, 126, 3, 31
16, 122, -18, -125, 4, 31
16, 7, -21, 125, 5, 31
16, 130, 6, -126, 1, 31
16, 242, 42, 119, 10, 29
16, 120, -24, -124, 6, 31
16, 251, 15, 126, 3, 31
16, 120, -24, -124, 6, 31
16, 243, 39, 120, 9, 30
16, 102, -75, -102, 18, 25
16, 249, 21, 125, 5, 31
16, 113, -45, -118, 11, 29
16, 248, 24, 124, 6, 31
16, 109, -57, -113, 14, 28
16, 12, -36, 121, 9, 30
16, 120, -24, -124, 6, 31
16, 3, -9, 126, 2, 31
16, 112, -48, -117, 12, 29
16, 17, -51, 116, 12, 29
16, 137, 27, -123, 6, 30
16, 28, -80, 98, 20, 24
16, 134, 18, -125, 4, 31
16, 28, -80, 98, 20, 24
16, 140, 36, -121, 9, 30
16, 15, -45, 118, 11, 29
16, 144, 48, -117, 12, 29
16, 19, -57, 113, 14, 28
16, 142, 42, -119, 10, 29
16, 12, -36, 121, 9, 30
16, 126, -6, -126, 1, 31
16, 5, -15, 126, 3, 31
16, 122, -18, -125, 4, 31
16, 3, -9, 126, 2, 31
16, 104, -70, -105, 17, 26
16, 10, -30, 123, 7, 30
16, 128, 0, -127, 0, 31
16, 17, -51, 116, 12, 29
16, 155, 78, -100, 19, 25
16, 59, -126, 15, 31, 3
16, 188, 126, -12, 31, 3
16, 82, -114, -54, 28, 13
16, 237, 57, 113, 14, 28
16, 128, 0, -127, 0, 31
16, 28, -80, 98, 20, 24
16, 178, 119, -42, 29, 10
16, 94, -94, -85, 23, 21
16, 234, 65, 108, 16, 27
16, 127, -3, -126, 0, 31
16, 37, -100, 78, 25, 19
16, 201, 123, 27, 30, 6
16, 82, -114, -54, 28, 13
16, 245, 33, 122, 8, 30
16, 133, 15, -126, 3, 31
16, 47, -116, 51, 29, 12
16, 190, 126, -6, 31, 1
16, 91, -100, -78, 25, 19
16, 252, 12, 126, 3, 31
16, 139, 33, -122, 8, 30
16, 36, -98, 80, 24, 20
16, 177, 118, -45, 29, 11
16, 73, -123, -27, 30, 6
16, 196, 126, 12, 31, 3
16, 72, -124, -24, 31, 6
16, 213, 110, 62, 27, 15
16, 91, -100, -78, 25, 19
16, 232, 70, 105, 17, 26
16, 106, -65, -108, 16, 27
16, 228, 80, 98, 20, 24
16, 84, -112, -59, 28, 14
16, 216, 105, 70, 26, 17
16, 67, -126, -9, 31, 2
16, 180, 121, -36, 30, 9
16, 40, -105, 70, 26, 17
16, 148, 59, -112, 14, 28
16, 12, -36, 121, 9, 30
16, 116, -36, -121, 9, 30
16, 220, 98, 80, 24, 20
16, 67, -126, -9, 31, 2
16, 180, 121, -36, 30, 9
16, 40, -105, 70, 26, 17
16, 147, 57, -113, 14, 28
16, 8, -24, 124, 6, 31
16, 103, -73, -103, 18, 25
16, 234, 65, 108, 16, 27
16, 77, -120, -39, 30, 9
16, 202, 123, 30, 30, 7
16, 59, -126, 15, 31, 3
16, 164, 98, -80, 24, 20
16, 36, -98, 80, 24, 20
16, 134, 18, -125, 4, 31
16, 15, -45, 118, 11, 29
16, 125, -9, -126, 2, 31
16, 6, -18, 125, 4, 31
16, 111, -51, -116, 12, 29
16, 16, -48, 117, 12, 29
16, 119, -27, -123, 6, 30
16, 6, -18, 125, 4, 31
16, 116, -36, -121, 9, 30
16, 11, -33, 122, 8, 30
16, 113, -45, -118, 11, 29
16, 255, 3, 126, 0, 31
16, 108, -59, -112, 14, 28
16, 248, 24, 124, 6, 31
16, 108, -59, -112, 14, 28
16, 2, -6, 126, 1, 31
16, 90, -102, -75, 25, 18
16, 234, 65, 108, 16, 27
16, 101, -78, -100, 19, 25
16, 245, 33, 122, 8, 30
16, 113, -45, -118, 11, 29
16, 245, 33, 122, 8, 30
16, 106, -65, -108, 16, 27
16, 1, -3, 126, 0, 31
16, 120, -24, -124, 6, 31
16, 254, 6, 126, 1, 31
16, 116, -36, -121, 9, 30
16, 13, -39, 120, 9, 30
16, 136, 24, -124, 6, 31
16, 24, -70, 105, 17, 26
16, 141, 39, -120, 9, 30
16, 19, -57, 113, 14, 28
16, 145, 51, -116, 12, 29
16, 27, -78, 100, 19, 25
16, 145, 51, -116, 12, 29
16, 23, -67, 107, 16, 26
16, 138, 30, -123, 7, 30
16, 13, -39, 120, 9, 30
16, 123, -15, -126, 3, 31
16, 10, -30, 123, 7, 30
16, 118, -30, -123, 7, 30
16, 10, -30, 123, 7, 30
16, 132, 12, -126, 3, 31
16, 8, -24, 124, 6, 31
16, 128, 0, -127, 0, 31
16, 22, -65, 108, 16, 27
16, 176, 117, -48, 29, 12
16, 56, -124, 24, 31, 6
16, 196, 126, 12, 31, 3
16, 79, -118, -45, 29, 11
16, 241, 45, 118, 11, 29
16, 129, 3, -126, 0, 31
16, 26, -75, 102, 18, 25
16, 182, 123, -30, 30, 7
16, 94, -94, -85, 23, 21
16, 225, 87, 91, 21, 22
16, 124, -12, -126, 3, 31
16, 53, -122, 33, 30, 8
16, 176, 117, -48, 29, 12
16, 86, -108, -65, 27, 16
16, 243, 39, 120, 9, 30
16, 136, 24, -124, 6, 31
16, 52, -121, 36, 30, 9
16, 183, 123, -27, 30, 6
16, 91, -100, -78, 25, 19
16, 251, 15, 126, 3, 31
16, 148, 59, -112, 14, 28
16, 31, -87, 91, 21, 22
16, 171, 110, -62, 27, 15
16, 69, -126, -15, 31, 3
16, 207, 118, 45, 29, 11
16, 84, -112, -59, 28, 14
16, 228, 80, 98, 20, 24
16, 93, -96, -82, 24, 20
16, 231, 73, 103, 18, 25
16, 104, -70, -105, 17, 26
16, 244, 36, 121, 9, 30
16, 102, -75, -102, 18, 25
16, 234, 65, 108, 16, 27
16, 87, -107, -67, 26, 16
16, 216, 105, 70, 26, 17
16, 71, -125, -21, 31, 5
16, 195, 126, 9, 31, 2
16, 28, -80, 98, 20, 24
16, 148, 59, -112, 14, 28
16, 3, -9, 126, 2, 31
16, 89, -103, -73, 25, 18
16, 222, 94, 85, 23, 21
16, 72, -124, -24, 31, 6
16, 183, 123, -27, 30, 6
16, 40, -105, 70, 26, 17
16, 132, 12, -126, 3, 31
16, 252, 12, 126, 3, 31
16, 93, -96, -82, 24, 20
16, 219, 100, 78, 25, 19
16, 79, -118, -45, 29, 11
16, 215, 107, 67, 26, 16
16, 69, -126, -15, 31, 3
16, 196, 126, 12, 31, 3
16, 63, -126, 3, 31, 0
16, 184, 124, -24, 31, 6
16, 47, -116, 51, 29, 12
16, 168, 105, -70, 26, 17
16, 52, -121, 36, 30, 9
16, 168, 105, -70, 26, 17
16, 61, -126, 9, 31, 2
16, 154, 75, -102, 18, 25
16, 37, -100, 78, 25, 19
16, 162, 94, -85, 23, 21
16, 33, -91, 87, 22, 21
16, 141, 39, -120, 9, 30
16, 13, -39, 120, 9, 30
16, 127, -3, -126, 0, 31
16, 9, -27, 123, 6, 30
16, 95, -91, -87, 22, 21
16, 227, 82, 96, 20, 24
16, 91, -100, -78, 25, 19
16, 236, 59, 112, 14, 28
16, 102, -75, -102, 18, 25
16, 255, 3, 126, 0, 31
16, 106, -65, -108, 16, 27
16, 3, -9, 126, 2, 31
16, 112, -48, -117, 12, 29
16, 16, -48, 117, 12, 29
16, 140, 36, -121, 9, 30
16, 11, -33, 122, 8, 30
16, 137, 27, -123, 6, 30
16, 14, -42, 119, 10, 29
16, 152, 70, -105, 17, 26
16, 17, -51, 116, 12, 29
16, 140, 36, -121, 9, 30
16, 13, -39, 120, 9, 30
16, 131, 9, -126, 2, 31
16, 0, 0, 127, 0, 31
16, 98, -85, -94, 21, 23
16, 237, 57, 113, 14, 28
16, 107, -62, -110, 15, 27
16, 232, 70, 105, 17, 26
16, 95, -91, -87, 22, 21
16, 230, 75, 102, 18, 25
16, 112, -48, -117, 12, 29
16, 247, 27, 123, 6, 30
16, 112, -48, -117, 12, 29
16, 10, -30, 123, 7, 30
16, 134, 18, -125, 4, 31
16, 38, -102, 75, 25, 18
16, 161, 91, -87, 22, 21
16, 59, -126, 15, 31, 3
16, 196, 126, 12, 31, 3
16, 99, -82, -96, 20, 24
16, 243, 39, 120, 9, 30
16, 141, 39, -120, 9, 30
16, 45, -113, 57, 28, 14
16, 205, 120, 39, 30, 9
16, 89, -103, -73, 25, 18
16, 0, 0, 127, 0, 31
16, 127, -3, -126, 0, 31
16, 45, -113, 57, 28, 14
16, 202, 123, 30, 30, 7
16, 97, -87, -91, 21, 22
16, 6, -18, 125, 4, 31
16, 152, 70, -105, 17, 26
16, 64, -127, 0, 31, 0
16, 202, 123, 30, 30, 7
16, 96, -89, -89, 22, 22
16, 3, -9, 126, 2, 31
16, 130, 6, -126, 1, 31
16, 29, -82, 96, 20, 24
16, 174, 114, -54, 28, 13
16, 68, -126, -12, 31, 3
16, 181, 122, -33, 30, 8
16, 63, -126, 3, 31, 0
16, 187, 126, -15, 31, 3
16, 45, -113, 57, 28, 14
16, 170, 108, -65, 27, 16
16, 38, -102, 75, 25, 18
16, 149, 62, -110, 15, 27
16, 20, -59, 112, 14, 28
16, 114, -42, -119, 10, 29
16, 238, 54, 114, 13, 28
16, 84, -112, -59, 28, 14
16, 210, 114, 54, 28, 13
16, 52, -121, 36, 30, 9
16, 161, 91, -87, 22, 21
16, 12, -36, 121, 9, 30
16, 116, -36, -121, 9, 30
16, 244, 36, 121, 9, 30
16, 70, -125, -18, 31, 4
16, 188, 126, -12, 31, 3
16, 34, -94, 85, 23, 21
16, 134, 18, -125, 4, 31
16, 255, 3, 126, 0, 31
16, 80, -117, -48, 29, 12
16, 218, 102, 75, 25, 18
16, 55, -123, 27, 30, 6
16, 169, 107, -67, 26, 16
16, 37, -100, 78, 25, 19
16, 149, 62, -110, 15, 27
16, 10, -30, 123, 7, 30
16, 118, -30, -123, 7, 30
16, 1, -3, 126, 0, 31
16, 106, -65, -108, 16, 27
16, 7, -21, 125, 5, 31
16, 119, -27, -123, 6, 30
16, 11, -33, 122, 8, 30
16, 127, -3, -126, 0, 31
16, 5, -15, 126, 3, 31
16, 123, -15, -126, 3, 31
16, 12, -36, 121, 9, 30
16, 132, 12, -126, 3, 31
16, 252, 12, 126, 3, 31
16, 116, -36, -121, 9, 30
16, 255, 3, 126, 0, 31
16, 98, -85, -94, 21, 23
16, 230, 75, 102, 18, 25
16, 98, -85, -94, 21, 23
16, 233, 67, 107, 16, 26
16, 85, -110, -62, 27, 15
16, 222, 94, 85, 23, 21
16, 82, -114, -54, 28, 13
16, 230, 75, 102, 18, 25
16, 93, -96, -82, 24, 20
16, 238, 54, 114, 13, 28
16, 109, -57, -113, 14, 28
16, 6, -18, 125, 4, 31
16, 122, -18, -125, 4, 31
16, 10, -30, 123, 7, 30
16, 132, 12, -126, 3, 31
16, 15, -45, 118, 11, 29
16, 148, 59, -112, 14, 28
16, 10, -30, 123, 7, 30
16, 138, 30, -123, 7, 30
16, 252, 12, 126, 3, 31
16, 113, -45, -118, 11, 29
16, 253, 9, 126, 2, 31
16, 104, -70, -105, 17, 26
16, 251, 15, 126, 3, 31
16, 113, -45, -118, 11, 29
16, 251, 15, 126, 3, 31
16, 118, -30, -123, 7, 30
16, 3, -9, 126, 2, 31
16, 121, -21, -125, 5, 31
16, 12, -36, 121, 9, 30
16, 142, 42, -119, 10, 29
16, 44, -112, 59, 28, 14
16, 186, 125, -18, 31, 4
16, 83, -113, -57, 28, 14
16, 237, 57, 113, 14, 28
16, 127, -3, -126, 0, 31
16, 28, -80, 98, 20, 24
16, 174, 114, -54, 28, 13
16, 84, -112, -59, 28, 14
16, 238, 54, 114, 13, 28
16, 133, 15, -126, 3, 31
16, 39, -103, 73, 25, 18
16, 195, 126, 9, 31, 2
16, 71, -125, -21, 31, 5
16, 230, 75, 102, 18, 25
16, 136, 24, -124, 6, 31
16, 52, -121, 36, 30, 9
16, 179, 120, -39, 30, 9
16, 81, -116, -51, 29, 12
16, 245, 33, 122, 8, 30
16, 141, 39, -120, 9, 30
16, 26, -75, 102, 18, 25
16, 173, 113, -57, 28, 14
16, 69, -126, -15, 31, 3
16, 217, 103, 73, 25, 18
16, 81, -116, -51, 29, 12
16, 227, 82, 96, 20, 24
16, 98, -85, -94, 21, 23
16, 234, 65, 108, 16, 27
16, 112, -48, -117, 12, 29
16, 234, 65, 108, 16, 27
16, 85, -110, -62, 27, 15
16, 211, 113, 57, 28, 14
16, 69, -126, -15, 31, 3
16, 187, 126, -15, 31, 3
16, 32, -89, 89, 22, 22
16, 127, -3, -126, 0, 31
16, 241, 45, 118, 11, 29
16, 83, -113, -57, 28, 14
16, 210, 114, 54, 28, 13
16, 51, -120, 39, 30, 9
16, 157, 82, -96, 20, 24
16, 20, -59, 112, 14, 28
16, 130, 6, -126, 1, 31
16, 230, 75, 102, 18, 25
16, 91, -100, -78, 25, 19
16, 218, 102, 75, 25, 18
16, 71, -125, -21, 31, 5
16, 197, 126, 15, 31, 3
16, 49, -118, 45, 29, 11
16, 167, 103, -73, 25, 18
16, 38, -102, 75, 25, 18
16, 149, 62, -110, 15, 27
16, 27, -78, 100, 19, 25
16, 143, 45, -118, 11, 29
16, 20, -59, 112, 14, 28
16, 134, 18, -125, 4, 31
16, 14, -42, 119, 10, 29
16, 137, 27, -123, 6, 30
16, 21, -62, 110, 15, 27
16, 133, 15, -126, 3, 31
16, 20, -59, 112, 14, 28
16, 147, 57, -113, 14, 28
16, 9, -27, 123, 6, 30
16, 129, 3, -126, 0, 31
16, 1, -3, 126, 0, 31
16, 111, -51, -116, 12, 29
16, 7, -21, 125, 5, 31
16, 115, -39, -120, 9, 30
16, 250, 18, 125, 4, 31
16, 106, -65, -108, 16, 27
16, 252, 12, 126, 3, 31
16, 112, -48, -117, 12, 29
16, 0, 0, 127, 0, 31
16, 81, -116, -51, 29, 12
16, 233, 67, 107, 16, 26
16, 101, -78, -100, 19, 25
16, 3, -9, 126, 2, 31
16, 108, -59, -112, 14, 28
16, 2, -6, 126, 1, 31
16, 123, -15, -126, 3, 31
16, 9, -27, 123, 6, 30
16, 128, 0, -127, 0, 31
16, 6, -18, 125, 4, 31
16, 121, -21, -125, 5, 31
16, 6, -18, 125, 4, 31
16, 124, -12, -126, 3, 31
16, 252, 12, 126, 3, 31
16, 115, -39, -120, 9, 30
16, 2, -6, 126, 1, 31
16, 107, -62, -110, 15, 27
16, 9, -27, 123, 6, 30
16, 109, -57, -113, 14, 28
16, 6, -18, 125, 4, 31
16, 110, -54, -114, 13, 28
16, 23, -67, 107, 16, 26
16, 127, -3, -126, 0, 31
16, 14, -42, 119, 10, 29
16, 145, 51, -116, 12, 29
16, 52, -121, 36, 30, 9
16, 167, 103, -73, 25, 18
16, 72, -124, -24, 31, 6
16, 206, 119, 42, 29, 10
16, 113, -45, -118, 11, 29
16, 10, -30, 123, 7, 30
16, 153, 73, -103, 18, 25
16, 50, -119, 42, 29, 10
16, 196, 126, 12, 31, 3
16, 91, -100, -78, 25, 19
16, 7, -21, 125, 5, 31
16, 135, 21, -125, 5, 31
16, 49, -118, 45, 29, 11
16, 210, 114, 54, 28, 13
16, 100, -80, -98, 20, 24
16, 24, -70, 105, 17, 26
16, 155, 78, -100, 19, 25
16, 62, -126, 6, 31, 1
16, 196, 126, 12, 31, 3
16, 104, -70, -105, 17, 26
16, 1, -3, 126, 0, 31
16, 130, 6, -126, 1, 31
16, 19, -57, 113, 14, 28
16, 172, 112, -59, 28, 14
16, 65, -126, -3, 31, 0
16, 203, 122, 33, 30, 8
16, 71, -125, -21, 31, 5
16, 197, 126, 15, 31, 3
16, 79, -118, -45, 29, 11
16, 195, 126, 9, 31, 2
16, 56, -124, 24, 31, 6
16, 171, 110, -62, 27, 15
16, 42, -108, 65, 27, 16
16, 154, 75, -102, 18, 25
16, 19, -57, 113, 14, 28
16, 124, -12, -126, 3, 31
16, 242, 42, 119, 10, 29
16, 84, -112, -59, 28, 14
16, 207, 118, 45, 29, 11
16, 52, -121, 36, 30, 9
16, 160, 89, -89, 22, 22
16, 21, -62, 110, 15, 27
16, 127, -3, -126, 0, 31
16, 234, 65, 108, 16, 27
16, 81, -116, -51, 29, 12
16, 216, 105, 70, 26, 17
16, 55, -123, 27, 30, 6
16, 169, 107, -67, 26, 16
16, 36, -98, 80, 24, 20
16, 152, 70, -105, 17, 26
16, 10, -30, 123, 7, 30
16, 122, -18, -125, 4, 31
16, 247, 27, 123, 6, 30
16, 104, -70, -105, 17, 26
16, 252, 12, 126, 3, 31
16, 110, -54, -114, 13, 28
16, 11, -33, 122, 8, 30
16, 114, -42, -119, 10, 29
16, 3, -9, 126, 2, 31
16, 110, -54, -114, 13, 28
16, 12, -36, 121, 9, 30
16, 142, 42, -119, 10, 29
16, 7, -21, 125, 5, 31
16, 123, -15, -126, 3, 31
16, 12, -36, 121, 9, 30
16, 123, -15, -126, 3, 31
16, 15, -45, 118, 11, 29
16, 110, -54, -114, 13, 28
16, 252, 12, 126, 3, 31
16, 106, -65, -108, 16, 27
16, 255, 3, 126, 0, 31
16, 91, -100, -78, 25, 19
16, 235, 62, 110, 15, 27
16, 108, -59, -112, 14, 28
16, 245, 33, 122, 8, 30
16, 96, -89, -89, 22, 22
16, 239, 51, 116, 12, 29
16, 114, -42, -119, 10, 29
16, 12, -36, 121, 9, 30
16, 134, 18, -125, 4, 31
16, 13, -39, 120, 9, 30
16, 134, 18, -125, 4, 31
16, 13, -39, 120, 9, 30
16, 133, 15, -126, 3, 31
16, 8, -24, 124, 6, 31
16, 126, -6, -126, 1, 31
16, 7, -21, 125, 5, 31
16, 102, -75, -102, 18, 25
16, 247, 27, 123, 6, 30
16, 104, -70, -105, 17, 26
16, 255, 3, 126, 0, 31
16, 87, -107, -67, 26, 16
16, 238, 54, 114, 13, 28
16, 92, -98, -80, 24, 20
16, 238, 54, 114, 13, 28
16, 113, -45, -118, 11, 29
16, 14, -42, 119, 10, 29
16, 145, 51, -116, 12, 29
16, 42, -108, 65, 27, 16
16, 179, 120, -39, 30, 9
16, 81, -116, -51, 29, 12
16, 220, 98, 80, 24, 20
16, 103, -73, -103, 18, 25
16, 21, -62, 110, 15, 27
16, 164, 98, -80, 24, 20
16, 76, -121, -36, 30, 9
16, 206, 119, 42, 29, 10
16, 108, -59, -112, 14, 28
16, 28, -80, 98, 20, 24
16, 169, 107, -67, 26, 16
16, 88, -105, -70, 26, 17
16, 230, 75, 102, 18, 25
16, 130, 6, -126, 1, 31
16, 31, -87, 91, 21, 22
16, 180, 121, -36, 30, 9
16, 81, -116, -51, 29, 12
16, 244, 36, 121, 9, 30
16, 124, -12, -126, 3, 31
16, 21, -62, 110, 15, 27
16, 162, 94, -85, 23, 21
16, 49, -118, 45, 29, 11
16, 191, 126, -3, 31, 0
16, 67, -126, -9, 31, 2
16, 199, 125, 21, 31, 5
16, 80, -117, -48, 29, 12
16, 219, 100, 78, 25, 19
16, 91, -100, -78, 25, 19
16, 223, 91, 87, 22, 21
16, 83, -113, -57, 28, 14
16, 214, 108, 65, 27, 16
16, 74, -123, -30, 30, 7
16, 192, 127, 0, 31, 0
16, 51, -120, 39, 30, 9
16, 145, 51, -116, 12, 29
16, 9, -27, 123, 6, 30
16, 99, -82, -96, 20, 24
16, 224, 89, 89, 22, 22
16, 55, -123, 27, 30, 6
16, 162, 94, -85, 23, 21
16, 18, -54, 114, 13, 28
16, 107, -62, -110, 15, 27
16, 232, 70, 105, 17, 26
16, 78, -119, -42, 29, 10
16, 196, 126, 12, 31, 3
16, 45, -113, 57, 28, 14
16, 163, 96, -82, 24, 20
16, 23, -67, 107, 16, 26
16, 118, -30, -123, 7, 30
